regio1,serviceCharge,heatingType,telekomTvOffer,telekomHybridUploadSpeed,newlyConst,balcony,picturecount,pricetrend,telekomUploadSpeed,totalRent,yearConstructed,scoutId,noParkSpaces,firingTypes,hasKitchen,geo_bln,cellar,yearConstructedRange,baseRent,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,baseRentRange,typeOfFlat,geo_plz,noRooms,thermalChar,floor,numberOfFloors,noRoomsRange,garden,livingSpaceRange,regio2,regio3,description,facilities,heatingCosts,energyEfficiencyClass,lastRefurbish,electricityBasePrice,electricityKwhPrice,date
Bayern,200.0,floor_heating,,,False,True,13,7.04,,1100.0,,106637162,1.0,oil,True,Bayern,True,,900.0,,151.0,Bamberg_Kreis,mint_condition,sophisticated,negotiable,no_information,,False,6,ground_floor,96129,2.5,,0.0,2.0,2,True,7,Bamberg_Kreis,Strullendorf,"Diese freundliche, gepflegte und exklusive Wohnung im Erdgeschoß in einer sehr ruhigen Lage kann ab 01.06.2019 bezogen werden. Die Wohnung verfügt über zweieinhalb einladende und großzügige Zimmer, ein Hauptbadezimmer mit Eckbadewanne und großzügiger und barrierefreien Dusche mit Regenelement und ein weiteres Gästebadezimmer. Beheizung erfolgt sowohl über Fußbodenheizung und Heizkörper wie gewünscht. Der Anschluss für einen Kaminofen ist vorhanden, um den Luxus zu komplettieren. Ein aktueller Energieausweis liegt vor. Das Objekt ist sehr gepflegt, Nichtraucher und verfügt über eine sehr schöne Terrasse mit direktem Gartenzugang. Die Rollos sind alle elektrisch bedienbar, auch in den Rundfenstern. Zu einem ganz besonderen Schmuckstück wird das Objekt dadurch, dass Sie sich auch im Garten an der frischen Luft aufhalten können. Eine Einbauküche steht zur Verfügung (Ablöse erforderlich und verhandelbar mit dem Vormieter. Preis VB). Ein Garagenplatz mit elektrischem Tor und zwei Stellplätzen für Ihre PKWs stehen Ihnen außerdem zur Verfügung. Der Zugang zur Garage erfolgt direkt innerhalb des Hauses, so dass Sie auch bei schlechtem Wetter nicht nass werden. Die Distanz vom Auto in der Garage bis zum Wohnungseingang beträgt 5 Meter. Zudem gibt es einen hinteren Gartenbereich, zudem Sie einen direkten Zugang durch eine zusätzliche private hintere Haustüre direkt aus der Wohnung haben. Ein ruhiges und angenehmes nachbarliches Umfeld, sehr ruhig, wird garantiert. Es sind für alle Elemente Wärmemengenzähler vorhanden, so dass alle Nebenkosten korrekt abgerechnet werden, was zentral erfolgt.","Fußbodenheizung, normale Heizkörper, alles separat regelbar, Anschluss Kaminofen, Wärmemengenzähler sind für jede einzelne Einheit vorhanden. Die Nebenkostenabrechnung wird zentral übernommen, Belege können jederzeit eingesehen werden.",,,2014.0,,,May19
Baden_Württemberg,100.0,floor_heating,,,True,True,2,4.53,,1140.0,2019.0,113769523,2.0,gas,True,Baden_Württemberg,False,9.0,1040.0,40,104.0,Rhein_Neckar_Kreis,first_time_use,sophisticated,,Im Vorderen Tal,Im_Vorderen_Tal,False,7,ground_floor,74889,3.0,,1.0,2.0,3,True,5,Rhein_Neckar_Kreis,Sinsheim,"Bei dieser ansprechenden Immobilie handelt es sich um einen Erstbezug / Neubau 2019. Die Wohnung zeichnet sich durch eine gehobene Innenausstattung aus und kann zum 15.11.2019 bezogen werden. Zu der Wohnung zählen drei geräumige  Zimmer. Außerdem ist ein barrierefreier Zugang zum Objekt möglich. Zu einem ganz besonderen Schmuckstück wird die Wohnung dadurch, dass es nicht nur eine Terrasse gibt, sondern Sie, sich auch im Garten an der frischen Luft aufhalten können. Zur Verfügung stehen Ihnen außerdem eine Einbauküche(Kochinsel mit BORA), Dachboden als Nutzfläche sowie 2 Stellplätze für Ihre Autos.
********************************************************
WEITERE 4 ZIMMERWOHNUNG MIT 115qm IM OBERGESCHOSS ZU VERMIETEN - AUF ANFRAGE","Es ist ein Neubau als Energiesparhaus mit Fußbodenheizung sowie einer kontrollierten Lüftungsanlage mit Wärmerückgewinnung. 
Die Wohnung hat eine gehobene, moderne Ausstattung (Bodenfliesen, Fenster und Dusche/Badausstattung)",,,,,,Oct19
Bayern,175.0,central_heating,ONE_YEAR_FREE,,False,True,11,6.25,40.0,1025.0,2005.0,111419639,1.0,oil,True,Bayern,True,6.0,850.0,35,48.41,München,mint_condition,,no,Lachenmeyrstr.,Lachenmeyrstr.,False,6,apartment,81827,2.0,115.8,1.0,2.0,2,False,2,München,Trudering,"Wir bitten Sie um ausschließliche  Kontaktaufnahme über das Onlineformular.

Zwei fünf Familienhäuser, Baujahr 2005, auf einem schönen Grundstück fügen sich perfekt in das bestehende Ensemble der Umgebung ein. Architektonisch anspruchsvolle Wohnungen vermitteln Ruhe und Individualität. Die angebotene 2 Zimmer Wohnung im ersten Obergeschoß mit Südbalkon ist eine ideale Singlewohnung.  Der nach Süden orientierte Balkon bietet genügend Platz zum entspannen nach der Arbeit. Stilvolles Wohnen und hochwertige Ausstattung, lichtdurchflutet und wohnlich.

Alle Räume, auch der Eingangsbereich, haben Parkettboden. Wohn- Eßbereich mit Süd Terrasse, geräumiges Bad mit Fenster, Wanne und Glasdusche, hochwertige Fliesenausstattung, schöne Fenster und Innentürelemente - 2,20 m hoch. Für die Waschmaschine ist Platz im Keller. Es gibt ein Kellerabteil. Es gibt eine helle Einbauküche.","Parkettböden
Bad - Fenster,  Dusche - Wanne
Einbauküche
Kellerabteil

Die beiden Baukörper der Wohnanlage haben sich gut in die Umgebungsbebauung eingefügt. Das einladende Treppenhaus ist in einem warmen Farbton gehalten, mit einem schönen Granittreppenaufgang.",,D,,,,May19
Hessen,165.0,floor_heating,ONE_YEAR_FREE,,False,True,9,2.68,40.0,765.0,1999.0,113831043,,gas,True,Hessen,True,5.0,600.0,,58.0,Wiesbaden,well_kept,sophisticated,no,no_information,,False,4,roof_storey,55246,2.0,73.0,3.0,3.0,2,False,2,Wiesbaden,Kostheim,"Die sehr helle Wohnung liegt im Dachgeschoss eines Mehrfamilienhauses. Neben dem Tageslichtbad mit Badewanne und Dusche, dem geräumigen Schlafzimmer und der offenen Küche sticht die Wohnung durch den ausgebauten Spitzboden mit ca 15 qm Nutzfläche hervor. Ein weiterer Pluspunkt ist der Südbalkon mit Mainblick.



","Die Wohnung ist in Küche, Bad und Flur gefliest, in Wohn- und Schlafzimmer liegt Laminat. Das Objekt verfügt über eine Fußbodenheizung (außer dem Spitzboden). Weiteres auf den aussagekräftigen Fotos. Außerdem gehört zur Wohnung ein Kellerraum sowie ein gemeinsam genutzter Raum für die Unterbringung von Waschmaschine und Trockner.",,B,,,,Oct19
Nordrhein_Westfalen,300.0,floor_heating,ONE_YEAR_FREE,,True,True,6,3.78,40.0,1550.0,2018.0,106070574,1.0,district_heating,True,Nordrhein_Westfalen,True,9.0,1550.0,,120.0,Bielefeld,first_time_use,sophisticated,,no_information,,True,8,maisonette,33604,3.0,86.1,,,3,False,5,Bielefeld,Innenstadt,"In exklusiver Lage der Bielefelder Altstadt wurden auf dem Dach des Wohn-und Geschäftshauses drei Townhäuser erbaut. Sie entfliehen dem Stadttrubel und finden eine versteckte Ruhe-Oase mitten in der Bielefelder Innenstadt. Diese Wohnungen im Maisonette-Stil beeindrucken mit ihren hochwertigen Stäbchen-Parkett, hohe Decken, großen Fenstern und ihren großzügigen Dachterrassen. Über einen Lift oder dem stilvollen Treppenhaus mit Industriecharakter gelangt man in die zweite Etage. Von hier aus betritt man das liebevoll bepflanzte Atrium, wo sich auch die Zugänge zu den einzelnen Wohnungen befinden.
Diese Maisonette-Wohnung im Townhaus-Stil befindet sich am Ende des Atriums. Sie verfügt über eine Wohnfläche von ca. 120 m², die sich auf zwei Ebenen verteilen. Durch einen geräumigen Eingangsbereich gelangt man im Erdgeschoss in das Schlafzimmer. Bodentiefe Fenster lassen das Schlafzimmer lichtdurchfluten. Das moderne Badezimmer ist mit einer Dusche und einer Badewanne ausgestattet. Nebenan befindet sich das Gäste-WC. Ein weiteres Zimmer auf dieser Ebene lässt sich als Gäste- oder Kinderzimmer nutzen.  Zusätzlich verfügt die untere Ebene über einen praktischen Hauswirtschaftsraum, mit den nötigen Anschlüssen für Waschmaschine und Trockner. Über die Holztreppe erreicht man die zweite Ebene. Hier befindet sich der offene Wohnbereich mit der modernen Einbauküche. Große Fensterfronten sorgen hier für einen hohen Lichteinfall. Eine großzügige Dachterrasse lädt zum Sonnen oder zu gemütlichen Abenden über den Dächern der Bielefelder Altstadt ein. 
Zu der Wohnung kann ein PKW-Stellplatz im Innenhof für 85 € pro Monat angemietet werden. Des Weiteren ist ein Kellerraum der Wohnung zugeordnet.",,,C,,,,May19
Niedersachsen,230.0,floor_heating,ONE_YEAR_FREE,,True,True,24,4.61,40.0,1155.0,2019.0,113676790,,,True,Niedersachsen,True,9.0,925.0,,86.0,Oldenburg_Oldenburg,first_time_use,sophisticated,no,no_information,,False,6,,26123,3.0,3.7,,2.0,3,False,4,Oldenburg_Oldenburg,Donnerschwee,"Erstbezug!
Das bedeutet: alles neu, modern und neueste Standarts!
Nicht nur die schicke Einbauküche in der offenen Wohnküche überzeugt, sondern auch ein außergewöhnlicher Grundriss, ein Vollbad mit Radio am Lichtschalter, Dusche mit Rainshower, bodentiefe Fenster, Fußbodenheizung, elektrische Außenrollos und ein Endenergiebedarf von 3,7 kWh/(m²a)!
Der Aufzug macht das Schleppen der Einkäufe aus der Tiefgarage in den zweiten Stock zu einem Kinderspiel und die Photovoltaikanlage auf dem Dach versorgt sogar alle mit Strom, auch wenn der Stromanbieter mal Pause macht.
Schauen Sie sich den Grundriss an und richten sich schon mal ein!","- Luft-Wasser Wärmepumpe
- Photovoltaikanlage
- elektrische Außenrollos
- Wohnraumlüftung mit Wärmerückgewinnung
- Fußbodenheizung
- Bäder mit Rücklauferwärmung
- Gegensprechanlage
- Aufzug
- Loggia (Süd-Ausrichtung)
- hochwertige EBK
- Vollbad mit Einbauradio
- Glasfaseranschluss
- separates WC
- HWR 
- Fußbodenbeläge: Vinyl in Eichenoptik, Fliesen
- Tiefgaragenstellplatz optional (70,-€)
- Kellerraum
- Fahrradkeller",,A_PLUS,,,,Oct19
Bayern,95.4,district_heating,ONE_YEAR_FREE,,True,False,9,3.01,40.0,669.39,2019.0,115578441,1.0,,False,Bayern,True,9.0,573.99,136,53.0,Nürnberg,first_time_use,,negotiable,Pillenreuther Str.,Pillenreuther_Str.,True,4,apartment,90459,2.0,,4.0,4.0,2,False,2,Nürnberg,Hummelstein,"Dieses Objekt wird 2020 fertiggestellt. Die Wohnungen sind modern und zeitgemäß ausgestattet. Sie verfügen über Parkettböden und die Wände und Decken sind weiß gestrichen. Zur Wohnung gehört ebenfalls ein Kellerabteil. Die Treppenhausreinigung und Schnee- bzw. Eisbeseitigung ist in den Nebenkosten bereits enthalten. Jede Wohnung, der Keller und auch die Tiefgarage sind mit dem Aufzug zu erreichen. Jeder Wohnung ist ein Stellplatz in der Tiefgarage zugeordnet - Mietpreis 55€ pro Monat. Die Anmietung dieses Stellplatzes ist verpflichtend, eine Untervermietung ist aber möglich.

Bei diesem Angebot handelt es sich um eine 2-Zimmerwohnung im 4.Obergeschoss (höchstes Stockwerk) des Neubaus. Fast identische Wohnungen können auch in anderen Stockwerken angemietet werden. Zudem stehen 2-Zimmerwohnungen mit anderen Grundrissgestaltungen und Ausstattungen in verschiedenen Etagen und unterschiedlichen Bezugsterminen zur Verfügung.. Auch 1,3, 4- und 5-Zimmerwohnungen sind verfügbar.

Der hier angebotene Wohnungstyp ist ab 01.06.2020 zu beziehen.
Der Energieausweis ist in Bearbeitung und wird schnellstmöglich nachgereicht.","+ geölter Eichenparkettboden
+ Wohnzimmer mit viel Fensterfläche, somit sehr hell
+ separate Küche mit Essbereich, vom Wohnbereich durch eine Schiebetür getrennt 
+ Loggia mit Südausrichtung, vom Wohnzimmer und von der Küche aus zugänglich
+ Badezimmer mit Dusche und Waschmaschinenanschluss
+ Boden in den Badezimmern anthrazit gefliest, die Wände weiß mit matten, 30x60 cm großen Fliesen
+ Abstellraum an der Küche
+ Zentralheizung über Fernwärme
+ weiße Türen
+ Kellerabteil
+ Tiefgaragenstellplatz (kein Duplexparker) für 55€ mtl.
+ eine Einbauküche wird NICHT gestellt",0.0,,2019.0,,,Feb20
Sachsen,150.0,central_heating,ONE_YEAR_FREE,10.0,False,True,11,4.69,10.0,648.0,1899.0,110490420,,gas,False,Sachsen,False,1.0,498.0,127,71.03,Leipzig,well_kept,normal,negotiable,Georg-Schwarz-Stra&szlig;e,Georg-Schwarz-Straße,False,3,apartment,4179,3.0,106.0,1.0,4.0,3,False,3,Leipzig,Leutzsch,Schönes Altbauhaus in der Georg-Schwarz-Str. 127 in Altlindenau nähe Wasserschloßpark.,"Die Wohnung liegt im 1. Obergeschoss des  Altbauhauses. Sie verfügt über drei separat begehbare  Räume sowie Bad, Küche und Flur und ist ideal für kleine Familien oder Wohngemeinschaften. Das Bad ist gefliest und mit einer Wanne ausgestattet. Die Küche ist ebenfalls gefliest.
Von der Küche und vom Kinderzimmer hat man Zutritt zum schönen Sonnenbalkon. Zudem sind die Fenster hier mit Außenrollos versehen.
In der gesamten Wohnung wurde ein Laminatboden verlegt.
Ein Keller kann je nach Verfügbarkeit genutzt werden.

Die Beheizung der Wohnung und des Warmwassers erfolgt zentral.",75.0,D,,,,May19
Niedersachsen,320.0,central_heating,ON_DEMAND,,False,True,30,3.91,2.4,2120.0,2018.0,108165720,1.0,gas,True,Niedersachsen,True,9.0,1800.0,301,240.0,Ammerland_Kreis,first_time_use,luxury,no,Oldenburger Stra&szlig;e,Oldenburger_Straße,True,8,penthouse,26180,4.0,25.2,3.0,3.0,4,False,7,Ammerland_Kreis,Rastede,"Zum 01. April 2020 können Sie diese sehr große Penthouse-Wohnung im dritten OG, die durch eine luxuriöse Innenausstattung besticht, beziehen. Zur Wohnung zählen neben vier attraktiven Zimmern (davon ein sehr großer Wohn- und Essbereich) nicht nur zwei Badezimmer, sondern auch ein separates Gäste-WC. Das Apartment ist bequem über einen Fahrstuhl zu erreichen. Zum Apartment gehört auch eine Rundumdachterrasse, auf der es sich wunderbar vom Alltag erholen lässt. Eine Einbauküche sowie zwei Außenstellplätze und eine Garage (inkl. Vorrichtung E-Auto) mit elektr. Tor für Ihre Autos und einen Kellerraum, sowie ein Dachboden stehen Ihnen außerdem zur Verfügung.","hochwertiger Laminatboden, Fliesen in den Bädern inkl. Fußbodenheizung, große begehbare Dusche im Hauptbad, große Badewanne im Hauptbad, zwei Waschbecken im Hauptbad, Gäste Bad inkl. WC und Dusche, Ankleideraum im Hauptschlafzimmer, Staubsaugeranlage für das gesamte Penthouse, Gaskochfeld in der Küche, Gasanschluss auf dem Balkon ist vorbereitet für einen Gasgrill, das Haus ist ein KfW 55 Haus (somit ein niedriger Energieverbrauch), Fahrstuhl, Garage inkl. elektronischem Tor,",,A_PLUS,,,,Feb20
Sachsen_Anhalt,148.0,,ONE_YEAR_FREE,,False,True,17,5.77,40.0,517.0,1966.0,110427460,,,False,Sachsen_Anhalt,False,2.0,369.0,18,58.53,Halle_Saale,modernized,,,Pekinger Str.,Pekinger_Str.,False,2,apartment,6130,3.0,,4.0,4.0,3,False,2,Halle_Saale,Südstadt,,,77.0,,,,,May19
Sachsen,246.39,district_heating,ONE_YEAR_FREE,,False,True,4,0.0,10.0,,1968.0,102734566,,district_heating,False,Sachsen,True,2.0,750.65,126,119.15,Chemnitz,,,negotiable,Ernst-Enge-Str.,Ernst-Enge-Str.,False,5,apartment,9127,6.0,93.0,3.0,,5,False,5,Chemnitz,Gablenz,"Diese attraktive 6-Raum-Variante entsteht im Rahmen des WUNSCHGRUNDRISS-Programms. 
Mehr Informationen dazu unter : cawg.de/WUNSCHGRUNDRISS","* Highspeed-Internet bis 100 MBit/s verfügbar 
* umweltfreundliche Fernwärme

Im Warmmietpreis enthalten: 

* herrlicher Ausblick
* alle Räume mit Fenster
* 2 Keller 
* 2 große Balkone
* 2 Bäder
* 2 separate Eingänge
* Kabelfernsehen mit HD
* Hausreinigung und Winterdienst durch Fachfirma",,,,,,May19
Sachsen,70.0,central_heating,ONE_YEAR_FREE,,False,False,14,1.92,40.0,232.0,1900.0,88035691,,gas,False,Sachsen,True,1.0,162.0,35,31.86,Chemnitz,refurbished,sophisticated,negotiable,Ebersdorfer Str.,Ebersdorfer_Str.,False,1,,9131,1.0,73.9,1.0,4.0,1,True,1,Chemnitz,Ebersdorf,"Das Objekt ist ein hochwertig saniertes und denkmalgeschütztes Mehrfamilienhaus.
","- hochwertiges Laminat in Ahorn-Optik
- moderne Fliesen in Küche und Bad
- heller geräumiger Wohn- und Schlafbereich
- angrenzende Küche an den Wohn- und Schlafbereich
- schickes Bad mit Dusche und Handtuchheizkörper 
- der Waschmaschinenanschluß befindet sich in der Küche
- in Flur und Bad sind bereits Halogenstrahler in der Decke
- der Flur bietet Platz zum Stellen
- schöner Weitblick aus den Fenstern",,,,,,May19
Berlin,81.0,central_heating,ONE_YEAR_FREE,10.0,False,False,7,8.36,2.4,621.0,,115409326,,,True,Berlin,False,,540.0,54,36.63,Berlin,,,,Badstra&szlig;e,Badstraße,False,4,other,13357,1.0,,3.0,5.0,1,False,1,Berlin,Wedding_Wedding,"Die Wohnung ist komplett mit allen notwendigen Möbeln ausgestattet. Diese schöne Wohnung im 3 Stock kann ab sofort bezogen werden. Zu der Wohnung zählt ein hübsches Zimmer. Zur Verfügung steht Ihnen außerdem eine Einbauküche .
Ich vermiete diese schöne Wohnung für max. 2 Jahre, Mindestmitzeit sind lediglich 3 Monate, Sie sind also jederzeit flexibel.
markus.smelsz@gmail.com",,,,,,,Feb20
Sachsen_Anhalt,100.0,,ONE_YEAR_FREE,,False,False,10,2.15,40.0,380.0,,110167527,,gas,False,Sachsen_Anhalt,True,,280.0,35,38.5,Halle_Saale,first_time_use_after_refurbishment,,negotiable,Schmiedstra&szlig;e,Schmiedstraße,False,1,apartment,6112,2.0,,3.0,4.0,2,False,1,Halle_Saale,Lutherplatz/Thüringer_Bahnhof,,,,,,,,Feb20
Hessen,130.0,self_contained_central_heating,,,False,True,16,4.23,,880.0,1992.0,114835080,1.0,gas,False,Hessen,True,5.0,750.0,,96.87,Limburg_Weilburg_Kreis,well_kept,normal,negotiable,no_information,,False,5,roof_storey,65550,2.5,99.9,2.0,2.0,2,False,4,Limburg_Weilburg_Kreis,Limburg_an_der_Lahn,"Wenn Sie auf der Suche nach einer gut gelegenen Mietwohnung – mit idealer Verkehrsanbindung sowie Einkaufsmöglichkeiten in fußläufigem Umfeld sind, könnte diese 2,5-Zimmer Wohnung mit ca. 96,00 Quadratmetern Wohnfläche und drei Balkonen die ideale Gelegenheit für Sie sein.

Die Wohnung befindet sich im Dachgeschoss eines 8-Parteien Hauses in einem sehr beliebten Stadtteil von Limburg. Das Haus wurde 1992 errichtet und zeigt sich heute angefangen von der Außenlage, der Zuwegung, der Haustüranlage, über das Treppenhaus bis zur Wohnung selbst in einem äußerst gepflegten Allgemeinzustand.

Der Schnitt der Wohneinheit ist modern und zeitgemäß. Das Wohn- und Esszimmer ist ca. 30 Quadratmeter groß. Stellmöglichkeiten für eine große Wohnlandschaft sind ebenso gegeben, wie Platz für einen besonders großen Esstisch zum Feiern und Essen mit der Familie. Als weiteres Highlight finden Sie zu den Himmelsrichtungen Süden und Süd-Westen zwei der drei Balkone der Wohnung. Das Schlafzimmer ist ca. 21 Quadratmeter groß und bietet die Möglichkeit für einen abtrennbaren Ankleidebereich. Wer möchte, kann gleich am Morgen vom Schlafzimmer aus, den dritten Balkon der Wohneinheit betreten.
Die Küche ist ca. 7,50 Quadratmeter groß, das Badezimmer mit Duschwanne, WC und Doppelwaschtisch ist in etwa von gleicher Größe. Abschließend gibt es eine kleine Abstellkammer und das wichtige Gäste-WC.

Die Dachschrägen sind mit einem hohen Kniestock versehen, die Dachgauben bringen einen freundlichen Wohlfühlcharakter und Gemütlichkeit mit sich.

Abschließend bleibt das besonders positive Verhältnis und gute Zusammenleben von Mietern und Eigentümern im Haus zu erwähnen. Mieter und Eigentümer wohnen teilweise seit über 10 Jahren in der Anlage, was ein gutes Zeichen ist. Es herrscht ein gutes und ausgeglichenes Hausklima. Für die Anlage arbeitet eine sorgfältige Hausverwaltung nebst Hausmeister.

Die Wohnung ist aktuell leerstehend und ist einzugsbereit für Sie oder Ihren zukünftigen Mieter.","Die Wohnung zeigt normale bis gehobene Ausstattungsdetails. Die gesamte Wohneinheit ist mit einem hochwertigen Echtholzparkettboden ausgelegt. Dieser wurde erst kürzlich vom einem Fachbetrieb neu geschliffen und frisch versiegelt. Die Wände wurden bereits durch den Eigentümer in weißer Farbe neu gestrichen. Die Fenster sind doppelt-isolierverglast und aus Kunststoff. Das Badezimmer hat eine Duschwanne
sowie einen Waschtisch und ein WC. Ihren PKW parken Sie auf dem eigens zugewiesenen Stellplatz. Weiter ist der Wohnung ein Kellerraum zugehörig. Es gibt einen Wasch- & Trockenraum im Keller. Eine Telefongegensprechanlage sorgt für Ihre Sicherheit. Die Wohnung hat eine eigene Etagenheizung. 

Der Vermieter wird vor der Anmietung noch einen neuen Bodenbelag in der Küche installieren. Ebenso werden sämtliche Silikonarbeiten im Badezimmer erneuert.

Die Anmeldung von Gas erfolgt durch den Mieter zu eigenen Kosten.",,C,2019.0,,,Feb20
Sachsen,69.3,central_heating,ONE_YEAR_FREE,,False,False,7,2.17,40.0,508.0,1960.0,105023689,,gas,False,Sachsen,True,2.0,319.35,14b,77.0,Görlitz_Kreis,well_kept,normal,yes,Ziegelstra&szlig;e,Ziegelstraße_,False,2,,2763,3.0,182.0,3.0,,3,False,3,Görlitz_Kreis,Zittau,"Die Wohnung befindet sich im Dachgeschoss eines gepflegten Mehrfamilienhauses in Zittau.

Ein Hausmeister kümmert sich vor Ort um die optimale Pflege der Wohnanlage.
Kostenlos Parkplätze befinden sich vor dem Haus. Eine Gartenanlage des Hauses kann mitgenutzt werden.

*AKTION: Nur für begrenzte Zeit – mietfrei Wohnen 
Die Aktion gilt für 2 Monate zum Ende diesen Jahres. Die Befreiung der Miete entspricht der der Netto-Kalt-Miete. 
Dieses Angebot gilt nur für Neumieter, d.h. nur für Mieter, die noch nie bei GCP Mieter waren. Eine Barauszahlung ist ausgeschlossen.
","Die Wohnung verteilt sich mit ihren 3 Zimmern auf ca. 77 m². Alle Wohn- und Schlafräume sind am Boden mit hochwertigem Laminat und an den Wänden mit weiß gestrichener Raufasertapete ausgestattet. Die Küche ist rundherum weiß gefliest. Das Badezimmer ist am Boden dunkel und an den Wänden hell gefliest, sodass ein edler Anthrazit-Weiß-Look den Raum erstrahlen lässt. Das Badezimmer mit Fenster, verfügt über eine komfortable Badewanne, die zu entspannenden Schaumbädern einlädt. Die gesamte Wohnung besticht durch ihre Dachschrägen und Balken, die einen gemütlichen Charme mit sich bringen. Ein weiteres Highlight der Wohnung ist die Galerie der Wohnung, die einen luxuriösen Flair schafft.

Ein Kellerabteil dient als separate Abstellmöglichkeit. 
Zusätzlich steht Ihnen die Mitnutzung eines  gemeinschaftlichen Wasch-/ Trockenraums sowie ein Fahrradkeller zur Verfügung.",119.35,,,90.76,0.2055,Sep18
